clients_id;policies_id;effective_date;status;clients_name;email;risk_level;type;coverage_amount;premium;agents_id;agents_name;agents_region
109;65;2025/01/08;Pending;Stephanie Thomas;benjaminjeanette@example.net;Low;Home;235149;357;4;Krista Oliver;Maryland
1777;123;2025/01/08;Pending;Luis Steele;gsolis@example.com;High;Life;738677;319;6;George Mendoza;New Jersey
2125;123;2025/01/30;Pending;Matthew Young;ebrown@example.net;High;Life;738677;319;6;George Mendoza;New Jersey
941;16;2025/01/16;Approved;Katie Warren;perezlaura@example.com;High;Home;220557;68;67;John King;Hawaii
1598;133;2025/02/09;Rejected;Keith Flores;bethhill@example.org;Medium;Life;241299;292;47;Angela Gibson;Minnesota
1704;110;2025/02/05;Approved;Michelle Hinton;kendra82@example.org;Low;Auto;884611;365;18;Crystal Roth;Pennsylvania
2431;100;2025/02/02;Approved;Veronica Jackson;lmills@example.org;Medium;Auto;820964;181;9;Michelle Allison;Connecticut
1283;70;2025/01/05;Rejected;Thomas Ellis;andrew48@example.com;Low;Home;46223;490;60;Renee Ruiz;New Jersey
227;118;2025/02/09;Pending;Marie Miller;roykennedy@example.com;High;Health;734287;278;25;Alan Stafford;Hawaii
222;181;2025/02/13;Pending;Donald Klein;hollylambert@example.org;Medium;Home;688656;409;91;Crystal Oconnor;Kentucky
1322;143;2025/01/27;Approved;Timothy Mccann;hutchinsonkarla@example.net;High;Health;784891;382;29;Heather Ellis;Minnesota
2163;95;2025/01/15;Approved;Amanda Daugherty;lthomas@example.org;Medium;Home;496348;413;34;Mrs. Jamie King MD;Hawaii
1319;76;2025/01/07;Approved;Mary Delgado;wattsreginald@example.org;Medium;Auto;784644;472;84;Brandon Leonard;Vermont
548;154;2025/01/07;Approved;Lindsay Martinez;kim20@example.com;Low;Health;557725;470;85;Lindsay Dyer;Illinois
1972;79;2025/01/31;Rejected;Donna Carter;anne77@example.net;Low;Home;76795;362;44;Brittany Norris;Louisiana
2380;188;2025/01/03;Approved;Gregory Price;gutierreztina@example.com;High;Health;681662;206;62;Richard Perez;Oklahoma
1413;198;2025/02/14;Pending;Jordan Douglas;william40@example.com;High;Health;359525;100;42;Jessica Lopez;Tennessee
378;109;2025/02/15;Rejected;Tina Kramer;steven90@example.net;Low;Life;272477;444;42;Jessica Lopez;Tennessee
442;124;2025/02/04;Approved;Eric King;pamela01@example.com;High;Health;729980;57;85;Lindsay Dyer;Illinois
1245;172;2025/01/05;Rejected;Daniel Smith;milessean@example.org;Low;Home;830781;66;5;Dr. Melvin Smith;Oregon
748;88;2025/01/24;Approved;Sandra Gilbert;ydaniels@example.org;High;Life;55140;416;77;Dennis Reid;South Dakota
2747;113;2025/01/18;Pending;Jacob Merritt;amy94@example.com;High;Home;961541;287;1;Benjamin Nunez;Nevada
323;60;2025/01/18;Pending;John Miller;udowns@example.com;High;Life;273954;448;40;Olivia Coffey;Louisiana
898;172;2025/01/09;Approved;Joshua Smith;ashleydiaz@example.com;Medium;Home;830781;66;5;Dr. Melvin Smith;Oregon
1297;153;2025/02/03;Pending;Amanda Murphy;lori04@example.org;Medium;Auto;462655;288;89;Lisa Wilson;Arizona
2587;178;2025/02/21;Pending;Jonathan Maldonado;christina24@example.com;High;Auto;800620;90;49;Sheila Suarez;Hawaii
1017;181;2025/01/11;Rejected;Christy Freeman;wrivera@example.org;Medium;Home;688656;409;91;Crystal Oconnor;Kentucky
2547;27;2025/01/07;Rejected;Tracey Watkins;deannafoster@example.com;Medium;Auto;442128;156;24;Andre Hall;Oregon
1395;150;2025/02/10;Approved;William Waller;michael77@example.org;High;Life;739913;495;48;Miguel Lewis;Oregon
1132;56;2025/02/01;Rejected;Dr. Zachary Wallace DVM;dharris@example.com;Medium;Auto;301105;352;64;Katherine Joseph;Texas
721;177;2025/02/01;Rejected;Molly Little;mitchellcheyenne@example.com;Medium;Life;572504;337;90;Bryan Delgado;Missouri
1363;103;2025/01/10;Pending;Diana Robertson;katrina90@example.net;Low;Home;493451;119;16;Pamela Garcia;New Mexico
2038;26;2025/01/12;Rejected;Mr. Cody Parker;rivassharon@example.net;Low;Auto;376270;439;72;Kevin Guzman;Nevada
1599;4;2025/01/27;Rejected;Joshua Wood;briangutierrez@example.net;Low;Health;95940;137;84;Brandon Leonard;Vermont
583;42;2025/01/19;Pending;Danielle Casey;mcdonaldkaitlyn@example.net;Medium;Auto;445958;287;6;George Mendoza;New Jersey
507;19;2025/02/06;Rejected;Daniel Cruz;larrymorales@example.com;High;Auto;719358;292;86;Christina Thompson;Oklahoma
2462;78;2025/02/17;Rejected;Patricia Torres;yolanda41@example.com;Low;Life;233269;138;98;Kim Williams;Maryland
1852;183;2025/01/31;Rejected;Jennifer Evans DDS;robertgarcia@example.net;Low;Auto;321466;299;61;Brenda Stone;New Jersey
2163;162;2025/01/29;Pending;Amanda Daugherty;lthomas@example.org;Medium;Life;249460;305;83;Cody Ford;Alabama
2530;177;2025/02/10;Pending;Christina Maxwell;jamesbryant@example.com;High;Life;572504;337;90;Bryan Delgado;Missouri
367;53;2025/02/18;Approved;Meghan Waller;pattoncindy@example.net;High;Home;975680;100;25;Alan Stafford;Hawaii
938;108;2025/01/21;Approved;Amanda Young;cooperpatrick@example.com;Medium;Auto;963712;238;12;Tamara Blevins;Indiana
1965;39;2025/01/05;Pending;John Johnson;jacqueline63@example.com;High;Home;335206;89;85;Lindsay Dyer;Illinois
310;185;2025/02/15;Pending;Kevin Hall;kimberlyhall@example.org;High;Life;970588;477;63;Sara Phillips;Kentucky
1934;24;2025/01/18;Approved;Christine Gates;hamiltonlaura@example.org;Medium;Health;316573;485;79;Julie Best;Arkansas
1509;40;2025/02/07;Pending;Lisa Jackson;katherine98@example.com;Low;Auto;338326;198;93;Rodney Bray;Colorado
2735;105;2025/01/05;Pending;Stephanie Armstrong;russell89@example.com;Medium;Home;549130;312;52;Jack Freeman;North Dakota
1231;178;2025/02/01;Rejected;Brianna Wood;jodi85@example.com;Medium;Auto;800620;90;49;Sheila Suarez;Hawaii
2639;72;2025/02/02;Pending;Ann Watson;stacy85@example.com;Medium;Life;365909;413;41;Natasha Gallagher;Florida
2519;48;2025/02/17;Pending;Jack Roberts;aprilmccoy@example.net;High;Health;878418;75;17;Paul Lopez;Maine
1697;43;2025/02/21;Rejected;April Roberts;gloveraaron@example.net;Low;Health;377158;403;59;Jasmine Jones;Texas
1239;161;2025/02/14;Pending;Steven Guerrero;kristinsmith@example.net;High;Life;296579;122;87;Kirk Smith;Michigan
1024;123;2025/02/07;Pending;Margaret Greer;thomas56@example.com;Low;Life;738677;319;6;George Mendoza;New Jersey
724;56;2025/02/22;Approved;Barbara Wright;deborah46@example.com;Medium;Auto;301105;352;64;Katherine Joseph;Texas
334;56;2025/02/08;Approved;Emily Wiggins;grandolph@example.net;Low;Auto;301105;352;64;Katherine Joseph;Texas
2637;81;2025/01/30;Pending;Marc Arias;vcox@example.org;Medium;Auto;368167;219;88;Thomas Crawford;Indiana
94;177;2025/02/02;Rejected;Brian Hampton;fergusoneric@example.net;High;Life;572504;337;90;Bryan Delgado;Missouri
1007;192;2025/02/12;Approved;John Roberts;mbrown@example.com;Medium;Home;672241;331;37;Mary Lin;New Jersey
142;98;2025/01/10;Pending;Paige Adams;danielmichael@example.com;Medium;Auto;60558;248;75;Patrick Owens;Florida
1405;23;2025/01/29;Rejected;Sabrina Brock;annlowery@example.org;High;Health;641305;87;51;Janet Mcdonald;Idaho
1649;134;2025/01/28;Approved;Jesse James;josespencer@example.com;Medium;Life;899137;216;75;Patrick Owens;Florida
241;32;2025/01/05;Pending;Joshua Collins;weavermichael@example.com;Medium;Life;478059;462;70;Gregory Allison;Tennessee
2040;173;2025/01/23;Pending;John Ramos;bonnie70@example.net;High;Auto;184919;288;45;Brenda Smith;Rhode Island
1065;110;2025/01/21;Pending;Kelly Miller;robinsongrace@example.net;Medium;Auto;884611;365;18;Crystal Roth;Pennsylvania
2544;16;2025/02/04;Rejected;Mary Pitts;amandalara@example.net;Medium;Home;220557;68;67;John King;Hawaii
67;164;2025/01/22;Pending;Gregory Johnson;perezmelissa@example.net;Low;Home;228233;335;41;Natasha Gallagher;Florida
2990;114;2025/01/04;Pending;Peter Krause;gjones@example.net;High;Life;151208;405;74;Matthew Powers;Texas
2281;181;2025/02/17;Approved;Bradley Kelly;karenhouston@example.net;High;Home;688656;409;91;Crystal Oconnor;Kentucky
2811;148;2025/01/26;Pending;Jake Crawford;qcarroll@example.net;Low;Home;220864;360;69;Chelsea Harmon;Rhode Island
2341;20;2025/01/11;Pending;Brenda Nunez;murrayeric@example.com;Low;Auto;365216;67;54;Michael Taylor;Wyoming
1369;76;2025/02/03;Rejected;Thomas Scott;michelle40@example.org;Low;Auto;784644;472;84;Brandon Leonard;Vermont
1033;22;2025/01/26;Rejected;Mike Kelly;johnwashington@example.com;Medium;Home;436284;254;37;Mary Lin;New Jersey
676;57;2025/02/02;Rejected;Barbara Schmidt;tina88@example.net;High;Life;456162;159;34;Mrs. Jamie King MD;Hawaii
1691;113;2025/01/03;Pending;Krista Webb;carol55@example.com;Medium;Home;961541;287;1;Benjamin Nunez;Nevada
762;161;2025/01/09;Pending;Susan Oconnor;clarkjoanne@example.org;Medium;Life;296579;122;87;Kirk Smith;Michigan
2651;130;2025/02/21;Rejected;Jennifer Allen;cparker@example.org;Medium;Home;416605;420;96;Michael Fischer;Wisconsin
1221;198;2025/02/20;Approved;Connie Brock;falexander@example.com;Low;Health;359525;100;42;Jessica Lopez;Tennessee
2966;34;2025/02/12;Rejected;David Jones;liusamantha@example.com;Medium;Life;84266;395;63;Sara Phillips;Kentucky
951;58;2025/01/02;Pending;Anna Smith;williamserica@example.net;High;Health;456808;454;30;Cheryl Jones;Michigan
715;47;2025/02/13;Approved;Jennifer Daugherty;kerrstephanie@example.org;Low;Life;872316;416;15;Bryan Summers;Virginia
913;12;2025/02/18;Approved;Taylor Johnson;hahnstephanie@example.com;Low;Health;424279;58;39;Robert Meyer;Virginia
2779;14;2025/01/26;Rejected;Patrick Johnson;josephkent@example.org;High;Home;216264;238;29;Heather Ellis;Minnesota
2263;48;2025/01/20;Approved;Tanya Williams;jeffery38@example.org;Low;Health;878418;75;17;Paul Lopez;Maine
2505;49;2025/01/02;Rejected;Joyce Lloyd;riverarachel@example.com;High;Health;433200;96;2;Cindy Lewis;Montana
744;72;2025/02/04;Approved;Kimberly Davis DDS;plane@example.com;Medium;Life;365909;413;41;Natasha Gallagher;Florida
589;122;2025/01/29;Approved;Claire Mullins;hcarr@example.org;Low;Home;444523;447;49;Sheila Suarez;Hawaii
2686;185;2025/01/26;Approved;Timothy Davies;nmartinez@example.net;Medium;Life;970588;477;63;Sara Phillips;Kentucky
366;173;2025/01/02;Pending;Jose Walker;hsmith@example.com;Medium;Auto;184919;288;45;Brenda Smith;Rhode Island
2144;101;2025/01/11;Rejected;Tricia Brown;barbara66@example.net;Medium;Health;914980;493;24;Andre Hall;Oregon
1409;73;2025/01/26;Pending;Dominic Hammond;laurie80@example.org;Low;Auto;875283;427;100;Linda Glenn;Georgia
2914;76;2025/01/02;Approved;Fred Stokes MD;stewartmark@example.com;Low;Auto;784644;472;84;Brandon Leonard;Vermont
2695;125;2025/02/13;Pending;Jennifer Evans;beth72@example.com;Low;Life;972584;250;53;Susan Hernandez;Georgia
1915;40;2025/01/08;Rejected;Michael Mays;whitetheresa@example.com;Medium;Auto;338326;198;93;Rodney Bray;Colorado
465;10;2025/01/16;Pending;Daniel Foster;tbradford@example.net;High;Home;290745;401;7;Heather Burgess;Montana
1478;104;2025/02/13;Pending;Jose Bauer;jonesbeth@example.org;Low;Auto;688463;300;43;Sherry Christian;Maryland
1103;46;2025/02/12;Pending;Richard Scott;shannonbright@example.net;Medium;Home;403673;191;3;Joseph Fuller;Missouri
1124;92;2025/01/05;Approved;Vanessa Anderson;adam33@example.net;Medium;Auto;64224;460;57;Stephen Lucas;Iowa
2541;19;2025/01/15;Approved;Ronald Parker Jr.;flove@example.com;Low;Auto;719358;292;86;Christina Thompson;Oklahoma
2121;185;2025/01/30;Pending;Justin Martinez;kreid@example.org;High;Life;970588;477;63;Sara Phillips;Kentucky
899;108;2025/01/15;Rejected;Amber Johnson;tgonzalez@example.org;Medium;Auto;963712;238;12;Tamara Blevins;Indiana
2736;130;2025/02/18;Approved;William Lucas;crystalmendoza@example.com;Medium;Home;416605;420;96;Michael Fischer;Wisconsin
1499;85;2025/01/23;Rejected;Kristin Hall;aaronhurst@example.net;High;Life;720208;142;88;Thomas Crawford;Indiana
1725;88;2025/01/02;Pending;Suzanne Hartman;syang@example.org;Medium;Life;55140;416;77;Dennis Reid;South Dakota
605;102;2025/02/14;Rejected;Juan Wiggins;colleenruiz@example.org;Low;Health;768917;427;67;John King;Hawaii
868;44;2025/01/01;Pending;Mary Pratt;davidharding@example.org;High;Health;23331;127;73;James Krause;Louisiana
2851;186;2025/01/01;Approved;Joseph Gonzalez;sarah44@example.net;High;Home;761050;271;25;Alan Stafford;Hawaii
1618;38;2025/01/16;Rejected;Megan Rhodes;christopher17@example.com;High;Life;391994;203;39;Robert Meyer;Virginia
2304;144;2025/02/03;Rejected;Margaret James;creid@example.org;Medium;Health;303313;307;60;Renee Ruiz;New Jersey
1923;58;2025/01/26;Pending;Amanda Stone;nicholas77@example.org;High;Health;456808;454;30;Cheryl Jones;Michigan
2321;35;2025/01/31;Approved;Deanna Glass;daniel93@example.org;Medium;Home;216301;207;65;Adam Payne;Florida
196;108;2025/02/18;Pending;David Carr;james95@example.net;Medium;Auto;963712;238;12;Tamara Blevins;Indiana
2519;123;2025/02/12;Pending;Jack Roberts;aprilmccoy@example.net;High;Life;738677;319;6;George Mendoza;New Jersey
1812;87;2025/01/13;Rejected;John Brown;annaharris@example.org;High;Home;528415;212;1;Benjamin Nunez;Nevada
1059;51;2025/01/20;Rejected;Dominique Lopez;aaronlane@example.com;Low;Life;726944;414;33;Shannon Oliver;Arizona
854;166;2025/01/12;Pending;Brooke Cunningham;tara81@example.com;Medium;Life;237123;171;2;Cindy Lewis;Montana
1105;4;2025/01/19;Rejected;Daryl Mathews;russellcody@example.com;High;Health;95940;137;84;Brandon Leonard;Vermont
2673;16;2025/01/09;Pending;Jose Montgomery;brian06@example.net;Low;Home;220557;68;67;John King;Hawaii
1605;92;2025/01/06;Rejected;Andrew Campbell;dduffy@example.net;Medium;Auto;64224;460;57;Stephen Lucas;Iowa
2328;42;2025/01/20;Rejected;Dustin Fischer;crystal53@example.org;Low;Auto;445958;287;6;George Mendoza;New Jersey
1130;150;2025/01/18;Pending;Vernon Elliott;toddellis@example.org;High;Life;739913;495;48;Miguel Lewis;Oregon
547;48;2025/01/30;Pending;Bryan Scott;gwilliams@example.com;High;Health;878418;75;17;Paul Lopez;Maine
2743;45;2025/02/06;Pending;Patricia Cortez;shelley81@example.org;Medium;Auto;10319;437;14;Michael Hall;Arkansas
2088;184;2025/02/01;Rejected;Tanya Martinez;elizabethwood@example.net;Medium;Health;261937;114;44;Brittany Norris;Louisiana
2752;100;2025/01/13;Pending;Nathan Young;patricia62@example.net;Low;Auto;820964;181;9;Michelle Allison;Connecticut
2977;174;2025/01/18;Pending;Carla Mosley;thompsonjoe@example.com;Medium;Life;693406;277;52;Jack Freeman;North Dakota
1629;19;2025/01/06;Approved;Brian Williams;kwells@example.net;Low;Auto;719358;292;86;Christina Thompson;Oklahoma
1880;171;2025/01/22;Approved;Dwayne Griffith;iblankenship@example.net;Low;Health;842685;441;22;Victoria Yang;Massachusetts
2799;106;2025/01/26;Approved;Amanda Peterson;hwalsh@example.org;Medium;Auto;778796;268;55;Sheri White;Vermont
55;101;2025/02/20;Pending;James Williams;jasmine28@example.com;Low;Health;914980;493;24;Andre Hall;Oregon
2069;169;2025/01/18;Rejected;Shawn Henderson;fperez@example.net;Medium;Life;870931;325;53;Susan Hernandez;Georgia
806;43;2025/02/09;Rejected;Paul Frey;dsharp@example.net;Medium;Health;377158;403;59;Jasmine Jones;Texas
616;62;2025/01/28;Approved;Helen Morales;dylan15@example.org;Medium;Health;246755;65;84;Brandon Leonard;Vermont
2756;140;2025/02/19;Rejected;Miss Margaret Torres;ostanley@example.org;Low;Home;640213;379;80;Jason Barry;Missouri
2608;195;2025/01/18;Pending;Nicole Hunt;mannandrew@example.net;Low;Auto;392305;179;65;Adam Payne;Florida
1006;121;2025/01/10;Pending;Jeffrey Pena;qward@example.org;Low;Life;329118;265;19;Dawn Kelly;Pennsylvania
2961;8;2025/02/07;Pending;Robert Lewis;adamhall@example.net;High;Life;118566;73;49;Sheila Suarez;Hawaii
2704;3;2025/01/08;Pending;Dylan Rowland;ylester@example.org;Medium;Life;811273;85;14;Michael Hall;Arkansas
2174;130;2025/01/24;Approved;Michael Perez;samuelmitchell@example.org;Medium;Home;416605;420;96;Michael Fischer;Wisconsin
128;73;2025/02/04;Approved;Gordon Austin;alicia84@example.org;Low;Auto;875283;427;100;Linda Glenn;Georgia
6;198;2025/01/25;Approved;Thomas Ward;mwoodward@example.org;Low;Health;359525;100;42;Jessica Lopez;Tennessee
1504;156;2025/01/25;Pending;Jennifer Browning;rachelarnold@example.net;Low;Health;629875;229;97;Jessica Torres;Texas
2609;53;2025/01/21;Pending;Michael Fleming;timothy81@example.net;Low;Home;975680;100;25;Alan Stafford;Hawaii
1945;146;2025/02/19;Approved;Teresa Salazar;dkim@example.net;Medium;Home;975862;428;3;Joseph Fuller;Missouri
307;81;2025/02/14;Rejected;Jeremiah Hurst;scottstephen@example.net;High;Auto;368167;219;88;Thomas Crawford;Indiana
1966;143;2025/02/02;Rejected;Joseph Palmer;jonesjoseph@example.com;Medium;Health;784891;382;29;Heather Ellis;Minnesota
2371;43;2025/02/09;Pending;Daniel Parker;danielbutler@example.org;High;Health;377158;403;59;Jasmine Jones;Texas
2344;64;2025/02/21;Pending;Christina Contreras;alexanderhudson@example.net;Medium;Auto;71560;498;12;Tamara Blevins;Indiana
2618;114;2025/02/20;Pending;Jennifer Williams;abray@example.org;Low;Life;151208;405;74;Matthew Powers;Texas
2323;119;2025/02/08;Pending;Beth Matthews;adam23@example.org;Low;Auto;402757;367;43;Sherry Christian;Maryland
2187;125;2025/02/01;Approved;Shannon Hardy;mcfarlandjessica@example.org;Low;Life;972584;250;53;Susan Hernandez;Georgia
2312;157;2025/02/20;Rejected;Nicole Barker;palmernathaniel@example.org;High;Life;945694;440;2;Cindy Lewis;Montana
1300;24;2025/02/15;Rejected;Rachel Patterson;thomas95@example.net;High;Health;316573;485;79;Julie Best;Arkansas
352;50;2025/02/16;Pending;Robert Andrews;jeffreymiller@example.net;High;Auto;571724;329;41;Natasha Gallagher;Florida
697;92;2025/02/08;Rejected;William Hardy;cynthia75@example.org;Low;Auto;64224;460;57;Stephen Lucas;Iowa
67;50;2025/01/08;Pending;Gregory Johnson;perezmelissa@example.net;Low;Auto;571724;329;41;Natasha Gallagher;Florida
172;171;2025/01/21;Rejected;Kathleen Paul;stanley25@example.com;Low;Health;842685;441;22;Victoria Yang;Massachusetts
1341;40;2025/01/18;Rejected;Mr. Samuel Neal;tblack@example.net;Low;Auto;338326;198;93;Rodney Bray;Colorado
96;56;2025/01/16;Rejected;Courtney Steele;tamigonzalez@example.com;High;Auto;301105;352;64;Katherine Joseph;Texas
2797;166;2025/02/12;Rejected;Brandi Duncan;lking@example.net;Low;Life;237123;171;2;Cindy Lewis;Montana
1093;50;2025/02/10;Approved;Terry Gomez;danielherring@example.org;Medium;Auto;571724;329;41;Natasha Gallagher;Florida
2925;179;2025/01/09;Rejected;Larry Arnold;kennethpatton@example.com;Low;Auto;285534;213;30;Cheryl Jones;Michigan
2340;48;2025/01/22;Approved;Ronald Carroll;dicksoncourtney@example.net;Medium;Health;878418;75;17;Paul Lopez;Maine
2257;91;2025/01/25;Pending;Dylan Lewis;sduncan@example.com;Medium;Auto;29112;431;72;Kevin Guzman;Nevada
92;134;2025/02/08;Approved;Erin Hayes;michellegentry@example.net;Medium;Life;899137;216;75;Patrick Owens;Florida
1020;57;2025/02/04;Approved;Lisa Schroeder;qwright@example.com;High;Life;456162;159;34;Mrs. Jamie King MD;Hawaii
2012;144;2025/01/25;Pending;Lisa Miller;barbaragarcia@example.net;Medium;Health;303313;307;60;Renee Ruiz;New Jersey
381;1;2025/01/01;Approved;Matthew Hendrix;dandrews@example.net;Low;Auto;577995;51;80;Jason Barry;Missouri
2865;68;2025/01/03;Approved;Brian Gonzalez;mparrish@example.com;Medium;Home;669923;425;82;Alicia Butler;Maine
1622;76;2025/01/16;Pending;Ryan Chandler;qlambert@example.net;Low;Auto;784644;472;84;Brandon Leonard;Vermont
404;168;2025/01/15;Approved;Christopher Mccarty;browndavid@example.com;High;Health;833886;54;100;Linda Glenn;Georgia
328;200;2025/01/21;Pending;Ruth Contreras;jaredvaldez@example.net;High;Auto;133197;213;75;Patrick Owens;Florida
1676;71;2025/01/07;Approved;Kenneth Gray;ywhite@example.com;Medium;Auto;648618;406;78;Joseph Johnson;Illinois
995;32;2025/02/13;Approved;Erik Ramsey;omurphy@example.org;Low;Life;478059;462;70;Gregory Allison;Tennessee
2720;148;2025/01/12;Pending;Kyle White;johnsonveronica@example.com;Medium;Home;220864;360;69;Chelsea Harmon;Rhode Island
1342;86;2025/02/11;Approved;Frank Johns;courtneykelly@example.net;High;Life;12247;379;52;Jack Freeman;North Dakota
